time,obj,status,MM_Var,MM_loss,NSW,Total_Var,n,gap,d,rank,Loss0,Var0,Best0,Loss1,Var1,Best1,Loss2,Var2,Best2,Loss3,Var3,Best3,Loss4,Var4,Best4
12.03635549545288,-3.8175921872246694,optimal,0.9202895798368222,-3.8175921876510097,2.0563791339444326,14.45155147752041,59,7.823150142263078e-09,1,1,-3.8175921876091934,8.057435195193879,11.875027382803072,-3.817592187346291,0.9202895798368222,4.737881767183113,-2.718087276910718,1.433590879719855,4.151678156630573,-3.8175921876510097,2.80861422679635,6.62620641444736,-3.207862757057079,1.231621595973502,4.439484353030581
16.574091911315918,-4.2624682887608065,optimal,4.1387904867558625,-4.26246828893837,5.831341168740013,32.09427714108254,59,6.403125259482484e-09,2,3,-4.262468288896287,11.96823349325998,16.230701782156267,-4.26246828878672,4.298722990129073,8.561191278915793,-3.1467245270083577,4.1387904867558625,7.28551501376422,-4.26246828893837,7.421918468269711,11.684386757208081,-2.72904868530118,4.26661170266792,6.9956603879690995
14.847493410110474,-4.54761149157831,optimal,5.986793525234335,-4.547611491544898,8.599741972423425,46.36818159193611,59,3.454725117018843e-09,3,3,-4.547611491518449,15.133004315637361,19.68061580715581,-4.547611491544898,7.145270231816569,11.692881723361467,-4.275823632593536,6.006602270947845,10.28242590354138,-4.547611491541151,12.0965112483,16.64412273984115,-3.3128544310942996,5.986793525234335,9.299647956328634
14.496959686279297,-4.924936203752502,optimal,7.604846544315149,-4.924936202440675,11.171728508403032,59.5800156388604,59,1.3565510322816098e-08,4,4,-4.924936202290866,17.901784427748986,22.82672063003985,-4.924936202440675,9.593355427500565,14.51829162994124,-4.924936201423284,8.168784840580217,13.093721042003502,-4.924936202382714,16.31124439871548,21.236180601098194,-3.701813517791634,7.604846544315149,11.306660062106783
11.253605127334595,-5.299218814368284,optimal,9.270965871084861,-5.299218811954038,13.665964131987222,72.289415569303,59,1.6416206258204255e-08,5,5,-5.299218811758365,20.395820999871617,25.695039811629982,-5.299218811888238,11.837217704423217,17.136436516311456,-5.299218811598408,10.495615078017138,15.794833889615546,-5.299218811954038,20.289795915906165,25.589014727860203,-3.766280199547092,9.270965871084861,13.037246070631953
12.12598991394043,-5.554066231128632,optimal,10.58437011692547,-5.554066228706986,15.941590314161372,84.09153546521709,59,1.2563726542461928e-08,6,6,-5.554066228506798,22.684604283154712,28.23867051166151,-5.554066228492061,14.087041938023354,19.641108166515416,-5.554066228522698,12.625258646197535,18.179324874720233,-5.554066228706986,24.11026048091602,29.664326709623005,-3.983290020538636,10.58437011692547,14.567660137464106
12.136157989501953,-5.663438391856763,optimal,11.955006709625739,-5.663438390626357,18.14937054049929,95.49963979876483,59,6.384450093383894e-09,7,7,-5.663438390473942,24.87540687159014,30.538845262064083,-5.663438390425817,16.412238185137085,22.075676575562902,-5.663438390626357,14.576004348399266,20.239442739025623,-5.663438390617159,27.680983684012602,33.34442207462976,-4.086761969938138,11.955006709625739,16.041768679563877
13.449334621429443,-5.7549391365052,optimal,13.382145325871523,-5.754939134759738,20.312183738773133,106.55412110397445,59,5.519464845679643e-09,8,8,-5.7549391346464915,27.02787625564195,32.78281539028844,-5.754939134560473,18.72599420709281,24.480933341653284,-5.754939134757549,16.52479550886619,22.27973464362374,-5.754939134759738,30.893309806501975,36.64824894126171,-4.071000842783448,13.382145325871523,17.45314616865497
11.891315460205078,-6.002898434500841,optimal,14.745129710687692,-6.002898432169065,22.215215974063508,116.25575873018435,59,6.183887778921438e-09,9,9,-6.002898431982754,28.93547176770169,34.93837019968444,-6.002898431981041,20.74631902954607,26.74921746152711,-6.002898432169065,18.149886773422832,24.152785205591897,-6.002898432143169,33.678951448826076,39.681849880969246,-4.0147528305369065,14.745129710687692,18.7598825412246
10.788326740264893,-6.134926495798125,optimal,16.20076309462924,-6.134926492163384,24.066398174892758,125.46527050207405,59,8.331440491750496e-09,10,10,-6.134926491974561,30.8331094966369,36.96803598861146,-6.134926492114936,22.683503441937027,28.818429934051963,-6.134926492163384,19.846225571775207,25.98115206393859,-6.134926492127782,35.901668897095675,42.03659538922346,-3.841598063034727,16.20076309462924,20.04236115766397
13.27841854095459,-6.27558004453493,optimal,17.62726701358519,-6.275580042306906,25.817598414017283,134.1638208298146,59,4.984450970741747e-09,11,11,-6.275580042213548,32.61979730526406,38.895377347477606,-6.275580042306906,24.45410603205574,30.729686074362647,-6.275580042284751,21.47335843871743,27.74893848100218,-6.2755800422307,37.98929204019216,44.26487208242286,-3.6678078938845644,17.62726701358519,21.295074907469754
12.915652990341187,-6.438464972255794,optimal,18.893465091977163,-6.438464966411704,27.406125459796193,142.0679751479285,59,1.0698381497244228e-08,12,12,-6.438464966195632,34.17256787179647,40.6110328379921,-6.438464966411704,26.03413521126946,32.472600177681166,-6.438464966352541,23.033466667692878,29.47193163404542,-6.438464966116868,39.93434030519254,46.37280527130941,-3.5863548109954806,18.893465091977163,22.479819902972643
12.291677713394165,-6.563000876585784,optimal,20.112299905899164,-6.56300087259293,28.959850346240493,149.8114262079942,59,6.12776023278536e-09,13,13,-6.563000872486441,35.70753674457207,42.27053761705851,-6.56300087259293,27.59263939781078,34.15564027040371,-6.563000872546802,24.581604945515128,31.14460581806193,-6.563000872454282,41.817345214197054,48.380346086651336,-3.533235654389273,20.112299905899164,23.645535560288437
