time,obj,status,MM_Var,MM_loss,NSW,Total_Var,n,gap,d,rank,Loss0,Var0,Best0,Loss1,Var1,Best1,Loss2,Var2,Best2,Loss3,Var3,Best3
0.1550002098083496,5.035270388586355,optimal,5.035270387250165,-0.4354644579478668,5.900867612403124,23.7315514923095,23,9.119355783543629e-09,1,1,-0.4354644579478668,6.585496567856757,7.020961025804624,-0.15682211052884298,5.7330490489766595,5.889871159505502,-0.23043262773437156,6.377735488225916,6.608168115960288,1.3982353053165752e-09,5.035270387250165,5.03527038585193
0.131500244140625,8.694345738368106,optimal,8.694345735236139,-0.32587838388138834,9.975933976231588,40.06015860013374,23,1.5101307879075174e-08,2,2,-0.32587838388138834,11.094399781975778,11.420278165857166,-0.30842325442248075,9.90021095489694,10.20863420931942,-0.16978093499293223,10.371202128024885,10.540983063017817,4.324558489088304e-10,8.694345735236139,8.694345734803683
0.15401983261108398,10.558608192351834,optimal,10.558608191226817,-0.9436911359076632,11.514680430596758,46.17990878906474,23,4.243210494962427e-09,3,3,-0.5624685000401666,12.3758069335167,12.938275433556866,-0.9436911359076632,10.877294593653236,11.820985729560899,-0.35093157205419523,12.368199070667988,12.719130642722183,-3.6486369481281145e-12,10.558608191226817,10.558608191230466
0.4265115261077881,12.021739915690912,optimal,12.02173991140506,-0.6072655699153309,12.925523579750369,51.782993771949364,23,1.3718603106020644e-08,4,4,-0.6072655699153309,13.741751592884548,14.349017162799878,-0.3402406142405674,12.467612332057051,12.807852946297619,-0.4415338355272169,13.55188993560271,13.993423771129926,-1.2049454767293355e-09,12.02173991140506,12.021739912610006
0.5614895820617676,12.959968241408125,optimal,12.959968239966122,-1.099826994577091,13.634851595581203,54.58489719261383,23,3.827519365615296e-09,5,5,-1.099826994577091,14.264416533415568,15.36424352799266,-0.36317329217445327,13.242584013460862,13.605757305635315,-0.9231555738753041,14.11792840577128,15.041083979646585,-4.3029224627844087e-10,12.959968239966122,12.959968240396414
0.23000121116638184,13.745250216556972,optimal,13.745250216339183,-0.8263917597460342,14.63272875610299,58.6058045967072,23,5.502160757909478e-10,6,6,-0.8263917597460342,15.517675949424785,16.34406770917082,-0.26373329135814316,14.11574628809813,14.379479579456273,-0.6829662065341022,15.227132142845102,15.910098349379204,-9.967848768610565e-11,13.745250216339183,13.745250216438862
0.15549635887145996,14.369959117996963,optimal,14.369959115898485,-0.8971179697505463,15.344201934797871,61.45264056376716,23,4.962794224318155e-09,7,7,-0.8971179697505463,16.288243250867033,17.18536122061758,-0.1609570836102332,14.908848251239084,15.069805334849317,-0.8019410972329446,15.885589945762565,16.68753104299551,-1.268869453951993e-09,14.369959115898485,14.369959117167355
0.12800097465515137,14.93905034096319,optimal,14.939050336827414,-0.8501658527835012,16.017070856890196,64.16332035956228,23,9.395546693871806e-09,8,8,-0.8501658527835012,17.093843267591886,17.944009120375387,-0.24280748737870006,15.466641328710724,15.709448816089424,-0.7027434816791853,16.663785426432252,17.366528908111437,-2.430638801342866e-09,14.939050336827414,14.939050339258053
0.15500092506408691,15.433373788281687,optimal,15.433373787293736,-0.847575689062019,16.626498588142393,66.61762113865672,23,2.184188207961328e-09,9,9,-0.847575689062019,17.806284648241167,18.653860337303186,-0.29087388710437523,16.023719293230982,16.314593180335358,-0.6732894672276899,17.354243409890834,18.027532877118524,-5.271267866646667e-10,15.433373787293736,15.433373787820862
0.12700295448303223,15.897530303865043,optimal,15.897530300760314,-0.865226080964927,17.209416965041303,68.962373400368,23,6.753344519480898e-09,10,10,-0.865226080964927,18.490625833148304,19.35585191411323,-0.21141614166871037,16.61275819236102,16.82417433402973,-0.6969465604087972,17.961459074098357,18.658405634507155,-1.9473720413998308e-09,15.897530300760314,15.897530302707686
0.12800025939941406,16.34338742243187,optimal,16.343387421543355,-0.7713312277147999,17.775627985643126,71.24981273852406,23,1.9186087646452243e-09,11,11,-0.7713312277147999,19.213563633659927,19.984894861374727,-0.2088999116979231,17.103668685881672,17.312568597579595,-0.6661082743006723,18.5891929974391,19.25530127173977,-5.057430030319665e-10,16.343387421543355,16.343387422049098
0.12649965286254883,16.75034102318761,optimal,16.75034102189118,-0.711702279113922,18.246632382103613,73.14360611729563,23,2.729107357357877e-09,12,12,-0.711702279113922,19.76505040332676,20.476752682440683,-0.18985580007014136,17.547208941531252,17.737064741601394,-0.6538796787075363,19.081005750546428,19.734885429253964,-7.087344044975907e-10,16.75034102189118,16.750341022599915
0.11600184440612793,17.150018749886733,optimal,17.150018746860727,-0.46993922994481707,18.772160527001905,75.26939375548922,23,6.33187024784435e-09,13,13,-0.4375886489277434,20.44732807723882,20.884916726166562,-0.11546270289825955,18.016656256702422,18.13211895960068,-0.46993922994481707,19.655390674687254,20.12532990463207,-1.8059687079130526e-09,17.150018746860727,17.150018748666696
0.12800145149230957,17.427673160931135,optimal,17.427673160005664,-0.4626934149381299,19.08780570603391,76.53625132579822,23,1.8964917445067333e-09,14,14,-0.4158589918651181,20.793801971527728,21.209660963392846,-0.19587249053333622,18.3243909291809,18.520263419714237,-0.4626934149381299,19.99038526508393,20.45307868002206,-5.533493663278932e-10,17.427673160005664,17.427673160559014
0.1585226058959961,17.686223101948407,optimal,17.686223098225604,-0.10914283645903566,19.54520521065197,78.40326798917027,23,7.627034670439479e-09,15,15,-0.08989638588258941,21.401154392768404,21.491050778650994,-0.07543639584030615,18.72105150451201,18.796487900352314,-0.10914283645903566,20.59483899366427,20.703981830123304,-2.0309585124778096e-09,17.686223098225604,17.686223100256562
0.3625009059906006,17.89086343251005,optimal,17.890863428958482,-0.1509431649945121,19.74953697161217,79.21797557621775,23,7.129765934457062e-09,16,16,-0.1509431649945121,21.608248343762476,21.759191508756988,-0.13364389386455144,18.92778033010653,19.06142422397108,-0.1262084987382437,20.791083473390273,20.917291972128517,-1.881822697669122e-09,17.890863428958482,17.890863430840305
0.3569960594177246,18.081454905588586,optimal,18.08145490407319,-0.018631110075613577,20.028943416154295,80.34550092193038,23,3.0183896472039267e-09,17,17,-0.018631110075613577,21.93747313872911,21.956104248804724,-0.014427598594171087,19.240564226293742,19.254991824887913,-0.015786245866962645,21.086008652834337,21.1017948987013,-8.151488373187021e-10,18.08145490407319,18.08145490488834
0.31751370429992676,18.213340145454392,optimal,18.213340144431584,-0.012142483024693007,20.162943292427705,80.88034702323094,23,2.0015251888796816e-09,18,18,-0.012142483024693007,22.077147823296777,22.08929030632147,-0.009582332266106164,19.375663219114365,19.38524555138047,-0.010758342517540598,21.214195836388214,21.224954178905755,-4.95209206974323e-10,18.213340144431584,18.213340144926793
0.2744770050048828,18.267766408721524,optimal,18.267766408424478,-0.011158117166107928,20.230207131322352,81.15127031531975,23,5.757991010024891e-10,19,19,-0.011158117166107928,22.157460555205258,22.168618672371366,-0.006914447426833448,19.44241885345432,19.449333300881154,-0.005872075995249304,21.28362449823569,21.289496574230938,-1.4158985095491516e-10,18.267766408424478,18.267766408566068
0.12149858474731445,18.3034525560243,optimal,18.303452549459504,-0.0076139679932047954,20.271690231376624,81.31785224123695,23,1.2500438628265925e-08,20,20,-0.0076139679932047954,22.204665585951687,22.212279553944892,-0.0026164384544671293,19.48424904169169,19.486865480146157,-0.0037754225106922945,21.32548506413407,21.329260486644763,-3.2035245567385573e-09,18.303452549459504,18.30345255266303
0.11649942398071289,18.323482751670852,optimal,18.323482744449628,-0.006366756032594623,20.296450693907953,81.41785291726654,23,1.352698989443678e-08,21,21,-0.006366756032594623,22.235401536287103,22.241768292319698,-0.0016873048629300058,19.506472736361594,19.508160041224524,-0.0016097846497089563,21.352495900168222,21.35410568481793,-3.0314986076973582e-09,18.323482744449628,18.323482747481126
0.1529982089996338,18.338349740028086,optimal,18.33834973958161,-3.0948399398766924e-10,20.317191001890773,81.5019508707818,23,8.22138845408513e-10,22,22,-3.0948399398766924e-10,22.263905036420134,22.263905036729618,-2.370477147906058e-10,19.526076283436115,19.526076283673163,-2.659525932813267e-10,21.373619811343946,21.3736198116099,-1.9543122675713676e-10,18.33834973958161,18.33834973977704
