time,obj,status,MM_Var,MM_loss,NSW,Total_Var,n,gap,d,rank,Loss0,Var0,Best0,Loss1,Var1,Best1,Loss2,Var2,Best2,Loss3,Var3,Best3,Loss4,Var4,Best4,Loss5,Var5,Best5
0.19049715995788574,-0.34745127118417163,optimal,4.520117669803688,-0.34745127028251943,6.4811671889548155,39.650335139648824,23,5.801134998539238e-09,1,1,-0.06597299140505264,6.954988034399571,7.020961025804624,-0.086157582642171,5.700085149109295,5.786242731751466,-0.3474512699363963,7.409297579871666,7.756748849808062,-0.035307244302731355,6.572860871657556,6.608168115960288,-0.34745127028251943,4.520117669803688,4.867568940086207,-0.347451269958281,8.492985834807047,8.840437104765329
0.14249968528747559,-0.739085795410906,optimal,7.804856930371211,-0.7390857938386386,9.889532472427767,59.73122032222414,23,4.069128907435046e-09,2,2,-0.39200169969964804,11.028276466157518,11.420278165857166,-0.7390857937857671,9.382924068030553,10.12200986181632,-0.7390857938386386,10.691853217698872,11.430939011537511,-0.37846473711323725,10.16251832590458,10.540983063017817,-0.5997577719925227,7.804856930371211,8.404614702363734,-0.37226649064414197,10.660791314061413,11.033057804705555
0.18100309371948242,-0.8642498449529725,optimal,9.451208347173088,-0.8642498415455542,11.570776335742126,69.80058361688245,23,5.818510690410677e-09,3,3,-0.186890252848956,12.75138518070791,12.938275433556866,-0.8642498415455542,10.860725095937383,11.724974937482937,-0.8642498414636517,12.779466543766517,13.643716385230169,-0.5827374574054875,12.136393185316695,12.719130642722183,-0.8642498414095083,9.451208347173088,10.315458188582596,-0.5953309626708734,11.821405263980852,12.416736226651725
0.15600013732910156,-0.7863006422513679,optimal,10.97069682336335,-0.786300640562688,12.928804897829451,77.94664317499306,23,2.4016710555366312e-09,4,4,-0.4522136350842203,13.896803527715658,14.349017162799878,-0.7863006402267612,11.904969464438434,12.691270104665195,-0.786300640562688,14.765638604289629,15.551939244852317,-0.5002337676876039,13.493190003442322,13.993423771129926,-0.7863006405551403,10.97069682336335,11.75699746391849,-0.7548286971273583,12.915344751743667,13.670173448871026
0.1345047950744629,-0.7555220810126035,optimal,11.955936131536237,-0.755522076252749,14.030701996677125,84.64639854916904,23,5.702745063962832e-09,5,5,-0.36945731745140087,14.994786210541259,15.36424352799266,-0.7555220758826966,12.724820843115712,13.480342918998408,-0.755522076252749,16.455525391024622,17.21104746727737,-0.5589059600759541,14.48217801957063,15.041083979646585,-0.7555220760757742,11.955936131536237,12.711458207612012,-0.7555220689977435,14.033151953380562,14.788674022378306
0.18897485733032227,-0.6732605967438792,optimal,12.812979561866271,-0.6732605930106033,15.069553342039368,90.9516039161332,23,3.850132823951438e-09,6,6,-0.2304817843459439,16.113585924824875,16.34406770917082,-0.6732605930106033,13.57315273824552,14.246413331256123,-0.6732605927838051,17.82382658850464,18.497087181288446,-0.362893517688887,15.547204831690317,15.910098349379204,-0.6732605926587176,12.812979561866271,13.486240154524989,-0.6732605923194548,15.080854271001579,15.754114863321034
0.27251124382019043,-0.6857553550916371,optimal,13.436802603659574,-0.6857553522780382,15.821150094155488,95.53769929948662,23,2.618070298977113e-09,7,8,-0.4127596695754008,16.77260155104218,17.18536122061758,-0.6857553522780382,14.169529176700511,14.85528452897855,-0.6857553522027544,19.02011477334805,19.705870125550803,-0.4804495901088188,16.20708145288669,16.68753104299551,-0.6857553517009496,13.436802603659574,14.122557955360524,-0.6857553520821327,15.931569741849628,16.61732509393176
0.48600316047668457,-0.584940787409813,optimal,14.1032239939133,-0.584940786613604,16.556111379423456,99.97485130145199,23,6.723057293063963e-10,8,8,-0.4813420495327101,17.462667070842677,17.944009120375387,-0.584940786613604,14.832255731146754,15.417196517760358,-0.58494078659675,19.979285116571543,20.564225903168293,-0.4598505881121646,16.906678319999273,17.366528908111437,-0.5849407865758547,14.1032239939133,14.688164780489155,-0.5849407866073619,16.690741068978443,17.275681855585805
0.45450687408447266,-0.5310781052242413,optimal,14.624751090262595,-0.531078103048845,17.212494393342034,103.95880662244937,23,1.75196059602342e-09,9,9,-0.46886477714862096,18.184995560154565,18.653860337303186,-0.5310781029166556,15.398990434246816,15.930068537163471,-0.5310781030343605,20.82144967671657,21.35252777975093,-0.3856827913396188,17.641850085778906,18.027532877118524,-0.531078103048845,14.624751090262595,15.15582919331144,-0.5310781030138969,17.28676977528992,17.817847878303816
0.3079831600189209,-0.5099268696600593,optimal,15.097624254576893,-0.5099268688212142,17.80929159262474,107.58424718942122,23,6.404706586175407e-10,10,10,-0.47225243133751604,18.883599482775715,19.35585191411323,-0.5099268688150254,15.891359024063089,16.401285892878114,-0.5099268688170646,21.570279494105833,22.080206362922898,-0.3425760073962003,18.315829627110954,18.658405634507155,-0.5099268687200436,15.097624254576893,15.607551123296936,-0.5099268688212142,17.825555306788733,18.335482175609947
